prfInformationCarrier,prfYear,prfMonth,prfPrdOilGrossMillSm3,prfPrdGasGrossBillSm3,prfPrdCondensateGrossMillSm3,prfPrdOeGrossMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
STATFJORD NORD,2019,1,0.04481,0.0029,0.0,0.0477,0.33225,43679
STATFJORD NORD,2019,2,0.04102,0.00262,0.0,0.04365,0.31964000000000004,43679
STATFJORD NORD,2019,3,0.0437,0.00281,0.0,0.04651,0.35048,43679
STATFJORD NORD,2019,4,0.04192,0.00268,0.0,0.0446,0.36103,43679
STATFJORD NORD,2019,5,0.03222,0.00206,0.0,0.03429,0.2799,43679
STATFJORD NORD,2019,6,0.02391,0.0015199999999999999,0.0,0.02543,0.20232,43679
STATFJORD NORD,2019,7,0.0351,0.00221,0.0,0.03731,0.30343000000000003,43679
STATFJORD NORD,2019,8,0.0423,0.00266,0.0,0.044969999999999996,0.36302,43679
STATFJORD NORD,2019,9,0.04216,0.0028,0.0,0.04496,0.36956,43679
STATFJORD NORD,2019,10,0.00016999999999999999,1e-05,0.0,0.00018999999999999998,0.00734,43679
STATFJORD NORD,2019,11,0.01056,0.0009699999999999999,0.0,0.01154,0.10415,43679
STATFJORD NORD,2019,12,0.044180000000000004,0.00299,0.0,0.04717,0.35516,43679
STATFJORD NORD,2020,1,0.045880000000000004,0.00299,0.0,0.04888,0.36493000000000003,43679
STATFJORD NORD,2020,2,0.04421,0.00325,0.0,0.04746,0.36511,43679
STATFJORD NORD,2020,3,0.0493,0.00312,0.0,0.05242,0.38748,43679
STATFJORD NORD,2020,4,0.04578,0.00316,0.0,0.04895,0.41331999999999997,43679
STATFJORD NORD,2020,5,0.047060000000000005,0.00321,0.0,0.05027,0.42485,43679
STATFJORD NORD,2020,6,0.02585,0.00179,0.0,0.027639999999999998,0.24170999999999998,43679
STATFJORD NORD,2020,7,0.04265,0.00297,0.0,0.04562,0.44609,43679
STATFJORD NORD,2020,8,0.04558,0.00315,0.0,0.04873,0.45032,43679
STATFJORD NORD,2020,9,0.04194,0.003,0.0,0.04494,0.45319,43679
STATFJORD NORD,2020,10,0.04603,0.00315,0.0,0.04918,0.45786000000000004,43679
STATFJORD NORD,2020,11,0.04374,0.00302,0.0,0.04676,0.43426000000000003,43679
STATFJORD NORD,2020,12,0.042589999999999996,0.00286,0.0,0.04545,0.44564,43679
STATFJORD NORD,2021,1,0.04111,0.00271,0.0,0.04381,0.464,43679
STATFJORD NORD,2021,2,0.03171,0.0020800000000000003,0.0,0.033780000000000004,0.373,43679
STATFJORD NORD,2021,3,0.03963,0.00262,0.0,0.04225,0.43835,43679
STATFJORD NORD,2021,4,0.03673,0.0013599999999999999,0.0,0.03809,0.40938,43679
STATFJORD NORD,2021,5,0.0384,0.00218,0.0,0.04058,0.36921,43679
STATFJORD ØST,1994,9,0.00642,0.0009400000000000001,0.0,0.007359999999999999,0.0,43672
STATFJORD ØST,1994,10,0.12847999999999998,0.01884,0.0,0.14732,0.0,43672
STATFJORD ØST,1994,11,0.21368,0.03125,0.0,0.24493,0.0,43672
STATFJORD ØST,1994,12,0.26289,0.038380000000000004,0.0,0.30127,0.0,43672
STATFJORD ØST,1995,1,0.21602,0.03067,0.0,0.24669000000000002,0.0,43672
STATFJORD ØST,1995,2,0.18779,0.026739999999999996,0.0,0.21453000000000003,0.0,43672
STATFJORD ØST,1995,3,0.25424,0.03633,0.0,0.29056,0.0,43672
STATFJORD ØST,1995,4,0.24982,0.03562,0.0,0.28544,0.0,43672
STATFJORD ØST,1995,5,0.24800999999999998,0.03532,0.0,0.28331999999999996,0.0,43672
STATFJORD ØST,1995,6,0.23970999999999998,0.03418,0.0,0.2739,0.0,43672
STATFJORD ØST,1995,7,0.30002,0.04275,0.0,0.34276,0.0,43672
STATFJORD ØST,1995,8,0.2849,0.04058,0.0,0.32548,0.0,43672
STATFJORD ØST,1995,9,0.29017,0.04135,0.0,0.33150999999999997,0.0,43672
STATFJORD ØST,1995,10,0.31848000000000004,0.04542,0.0,0.36391,0.0,43672
STATFJORD ØST,1995,11,0.30273,0.04315,0.0,0.34588,0.0,43672
STATFJORD ØST,1995,12,0.31998000000000004,0.04555,0.0,0.36553,0.0,43672
STATFJORD ØST,1996,1,0.29963,0.04268,0.0,0.34231,0.0,43672
STATFJORD ØST,1996,2,0.26106999999999997,0.0371,0.0,0.29817,0.0,43672
STATFJORD ØST,1996,3,0.27252,0.03877,0.0,0.31128,0.0,43672
STATFJORD ØST,1996,4,0.26164,0.037239999999999995,0.0,0.29888000000000003,0.0,43672
STATFJORD ØST,1996,5,0.21529,0.03067,0.0,0.24595999999999998,0.0,43672
STATFJORD ØST,1996,6,0.31466,0.04483,0.0,0.35949000000000003,0.0,43672
STATFJORD ØST,1996,7,0.31177,0.044410000000000005,0.0,0.35618,0.0,43672
STATFJORD ØST,1996,8,0.099,0.014209999999999999,0.0,0.11320999999999999,0.0,43672
STATFJORD ØST,1996,9,0.3157,0.044860000000000004,0.0,0.36057,0.0,43672
STATFJORD ØST,1996,10,0.31396,0.04462,0.0,0.35858,0.0,43672
STATFJORD ØST,1996,11,0.31072,0.04421,0.0,0.35493,0.0,43672
STATFJORD ØST,1996,12,0.3796,0.053989999999999996,0.0,0.43359,0.0,43672
STATFJORD ØST,1997,1,0.36617,0.05206,0.0,0.41823,0.0,43672
STATFJORD ØST,1997,2,0.31259000000000003,0.04439,0.0,0.35697,0.0,43672
STATFJORD ØST,1997,3,0.27956,0.039639999999999995,0.0,0.3192,0.0,43672
STATFJORD ØST,1997,4,0.3414,0.04848,0.0,0.38988,0.0,43672
STATFJORD ØST,1997,5,0.33358000000000004,0.04724,0.0,0.38082,0.0,43672
STATFJORD ØST,1997,6,0.31999,0.04528,0.0,0.36527,0.0,43672
STATFJORD ØST,1997,7,0.31881,0.04527,0.0,0.36408,0.0,43672
STATFJORD ØST,1997,8,0.37953000000000003,0.05379,0.0,0.43332,0.0,43672
STATFJORD ØST,1997,9,0.3593,0.05087,0.0,0.41017,0.0,43672
STATFJORD ØST,1997,10,0.39221999999999996,0.055639999999999995,0.0,0.44786000000000004,0.0,43672
STATFJORD ØST,1997,11,0.37285,0.052779999999999994,0.0,0.42562,0.0,43672
STATFJORD ØST,1997,12,0.37125,0.05255,0.0,0.4238,0.0,43672
STATFJORD ØST,1998,1,0.3647,0.05142000000000001,0.0,0.41611000000000004,0.0,43672
STATFJORD ØST,1998,2,0.34303,0.048389999999999996,0.0,0.39141,0.0,43672
STATFJORD ØST,1998,3,0.38221,0.05395,0.0,0.43616000000000005,0.0,43672
STATFJORD ØST,1998,4,0.37337,0.05269,0.0,0.42606000000000005,0.0,43672
STATFJORD ØST,1998,5,0.36569,0.051870000000000006,0.0,0.41757,0.0,43672
STATFJORD ØST,1998,6,0.36945,0.0525,0.0,0.42195,0.0,43672
STATFJORD ØST,1998,7,0.40629,0.05735,0.0,0.46363999999999994,0.0,43672
STATFJORD ØST,1998,8,0.07368,0.01042,0.0,0.0841,0.0,43672
STATFJORD ØST,1998,9,0.3938,0.05446,0.0,0.44826000000000005,0.0,43672
STATFJORD ØST,1998,10,0.40702,0.057510000000000006,0.0,0.46453,0.0,43672
STATFJORD ØST,1998,11,0.38335,0.05429,0.0,0.43764,0.0,43672
STATFJORD ØST,1998,12,0.36486,0.051579999999999994,0.0,0.41644,0.0,43672
STATFJORD ØST,1999,1,0.35263,0.05008,0.0,0.40271,0.0,43672
STATFJORD ØST,1999,2,0.2975,0.04225,0.0,0.33975,0.0,43672
STATFJORD ØST,1999,3,0.34973000000000004,0.04966,0.0,0.39939,0.0,43672
STATFJORD ØST,1999,4,0.3167,0.044969999999999996,0.0,0.36167,0.0,43672
STATFJORD ØST,1999,5,0.20951,0.02975,0.0,0.23926,0.0,43672
STATFJORD ØST,1999,6,0.23999,0.03406,0.0,0.27405,0.0,43672
STATFJORD ØST,1999,7,0.29603,0.04204,0.0,0.33805999999999997,0.0,43672
STATFJORD ØST,1999,8,0.30917,0.0439,0.0,0.35307,0.0,43672
STATFJORD ØST,1999,9,0.34081999999999996,0.0484,0.0,0.38921999999999995,0.0,43672
STATFJORD ØST,1999,10,0.33078,0.04697,0.0,0.37775,0.0,43672
STATFJORD ØST,1999,11,0.32186,0.0457,0.0,0.36756,0.0,43672
STATFJORD ØST,1999,12,0.32687,0.04629,0.0,0.37315,0.0,43672
STATFJORD ØST,2000,1,0.28524,0.040389999999999995,0.0,0.32563000000000003,0.07385,43672
STATFJORD ØST,2000,2,0.28846,0.04085,0.0,0.3293,0.09677000000000001,43672
STATFJORD ØST,2000,3,0.29741999999999996,0.04211,0.0,0.33953,0.10662999999999999,43672
STATFJORD ØST,2000,4,0.28284000000000004,0.04005,0.0,0.32289,0.10873,43672
STATFJORD ØST,2000,5,0.26803,0.03795,0.0,0.30598000000000003,0.12675,43672
STATFJORD ØST,2000,6,0.03293,0.00466,0.0,0.03759,0.00758,43672
STATFJORD ØST,2000,7,0.26905999999999997,0.0381,0.0,0.30715,0.12761,43672
STATFJORD ØST,2000,8,0.25477,0.03608,0.0,0.29084,0.1315,43672
STATFJORD ØST,2000,9,0.23558,0.03336,0.0,0.26894,0.12377,43672
STATFJORD ØST,2000,10,0.21606,0.03059,0.0,0.24665,0.12426,43672
STATFJORD ØST,2000,11,0.20010999999999998,0.028339999999999997,0.0,0.22845,0.1832,43672
STATFJORD ØST,2000,12,0.18713,0.0265,0.0,0.21363000000000001,0.17603,43672
STATFJORD ØST,2001,1,0.19342,0.027389999999999998,0.0,0.22080999999999998,0.13892000000000002,43672
STATFJORD ØST,2001,2,0.1761,0.02494,0.0,0.20103,0.12688,43672
STATFJORD ØST,2001,3,0.19314,0.02735,0.0,0.22049000000000002,0.14587,43672
STATFJORD ØST,2001,4,0.20234000000000002,0.02865,0.0,0.23099,0.14736,43672
STATFJORD ØST,2001,5,0.20204,0.028610000000000003,0.0,0.23064,0.15312,43672
STATFJORD ØST,2001,6,0.19095,0.027039999999999998,0.0,0.21799000000000002,0.1479,43672
STATFJORD ØST,2001,7,0.19114,0.02707,0.0,0.2182,0.17892,43672
STATFJORD ØST,2001,8,0.1792,0.02538,0.0,0.20457,0.1415,43672
STATFJORD ØST,2001,9,0.16871,0.02389,0.0,0.1926,0.18915,43672
STATFJORD ØST,2001,10,0.16262000000000001,0.023030000000000002,0.0,0.18565,0.18466,43672
STATFJORD ØST,2001,11,0.16134,0.02285,0.0,0.18419000000000002,0.19333,43672
STATFJORD ØST,2001,12,0.17614000000000002,0.02494,0.0,0.20108,0.19957,43672
STATFJORD ØST,2002,1,0.14261,0.02019,0.0,0.16280999999999998,0.16819,43672
STATFJORD ØST,2002,2,0.15442,0.02187,0.0,0.17629,0.18520999999999999,43672
STATFJORD ØST,2002,3,0.14409,0.0204,0.0,0.16449,0.17188,43672
STATFJORD ØST,2002,4,0.19848,0.0281,0.0,0.22658000000000003,0.18041,43672
STATFJORD ØST,2002,5,0.19817,0.02806,0.0,0.22623000000000001,0.19475,43672
STATFJORD ØST,2002,6,0.08215,0.01163,0.0,0.09378,0.11398,43672
STATFJORD ØST,2002,7,0.21070999999999998,0.02984,0.0,0.24055,0.18141,43672
STATFJORD ØST,2002,8,0.05039,0.0071400000000000005,0.0,0.05752,0.03506,43672
STATFJORD ØST,2002,9,0.18835,0.02667,0.0,0.21502,0.17862,43672
STATFJORD ØST,2002,10,0.19215,0.02721,0.0,0.21936,0.19575,43672
STATFJORD ØST,2002,11,0.17053,0.02415,0.0,0.19468,0.18873,43672
STATFJORD ØST,2002,12,0.18741,0.0265,0.0,0.2139,0.16412000000000002,43672
STATFJORD ØST,2003,1,0.18866,0.02671,0.0,0.21536999999999998,0.18017,43672
STATFJORD ØST,2003,2,0.17207999999999998,0.02437,0.0,0.19645,0.17972,43672
STATFJORD ØST,2003,3,0.19313,0.02737,0.0,0.2205,0.20972,43672
STATFJORD ØST,2003,4,0.18399000000000001,0.02609,0.0,0.21006999999999998,0.19211,43672
STATFJORD ØST,2003,5,0.16879,0.02393,0.0,0.19272,0.19643,43672
STATFJORD ØST,2003,6,0.16221,0.023,0.0,0.18520999999999999,0.2132,43672
STATFJORD ØST,2003,7,0.16627999999999998,0.023569999999999997,0.0,0.18985,0.25198000000000004,43672
STATFJORD ØST,2003,8,0.15969,0.02264,0.0,0.18233,0.24063,43672
STATFJORD ØST,2003,9,0.15822,0.022430000000000002,0.0,0.18065,0.25865,43672
STATFJORD ØST,2003,10,0.15463,0.02192,0.0,0.17655,0.26224000000000003,43672
STATFJORD ØST,2003,11,0.14579,0.020669999999999997,0.0,0.16646,0.24795,43672
STATFJORD ØST,2003,12,0.13876,0.01967,0.0,0.15843,0.24605,43672
STATFJORD ØST,2004,1,0.13446,0.01906,0.0,0.15352000000000002,0.25068,43672
STATFJORD ØST,2004,2,0.12934,0.018340000000000002,0.0,0.14768,0.24316999999999997,43672
STATFJORD ØST,2004,3,0.12180999999999999,0.017269999999999997,0.0,0.13908,0.24270999999999998,43672
STATFJORD ØST,2004,4,0.0711,0.01008,0.0,0.08118,0.13593,43672
STATFJORD ØST,2004,5,0.12002,0.01701,0.0,0.13702999999999999,0.17894000000000002,43672
STATFJORD ØST,2004,6,0.1255,0.01779,0.0,0.14329,0.23443000000000003,43672
STATFJORD ØST,2004,7,0.12460999999999998,0.01766,0.0,0.14227,0.24881999999999999,43672
STATFJORD ØST,2004,8,0.11864000000000001,0.01681,0.0,0.13545,0.24550999999999998,43672
STATFJORD ØST,2004,9,0.11279000000000002,0.01599,0.0,0.12878,0.25192,43672
STATFJORD ØST,2004,10,0.10580999999999999,0.015,0.0,0.1208,0.25116,43672
STATFJORD ØST,2004,11,0.09346,0.013269999999999999,0.0,0.10672999999999999,0.26064,43672
STATFJORD ØST,2004,12,0.08911000000000001,0.01265,0.0,0.10176,0.28118000000000004,43672
STATFJORD ØST,2005,1,0.08631,0.01226,0.0,0.09857,0.28252,43672
STATFJORD ØST,2005,2,0.09437999999999999,0.0134,0.0,0.10778,0.2135,43672
STATFJORD ØST,2005,3,0.09242,0.01312,0.0,0.10555,0.32294,43672
STATFJORD ØST,2005,4,0.09487999999999999,0.01347,0.0,0.10835,0.27610999999999997,43672
STATFJORD ØST,2005,5,0.10286,0.01461,0.0,0.11747,0.27941,43672
STATFJORD ØST,2005,6,0.10182999999999999,0.014459999999999999,0.0,0.11629,0.27718000000000004,43672
STATFJORD ØST,2005,7,0.08669,0.01231,0.0,0.09899,0.26464,43672
STATFJORD ØST,2005,8,0.09057,0.01286,0.0,0.10343,0.2587,43672
STATFJORD ØST,2005,9,0.09062,0.01287,0.0,0.10349000000000001,0.26347,43672
STATFJORD ØST,2005,10,0.09665,0.01372,0.0,0.11037000000000001,0.27093,43672
STATFJORD ØST,2005,11,0.09601,0.013630000000000001,0.0,0.10964000000000002,0.27416,43672
STATFJORD ØST,2005,12,0.0961,0.01365,0.0,0.10974,0.27734000000000003,43672
STATFJORD ØST,2006,1,0.08953,0.012709999999999999,0.0,0.10224,0.27053,43672
STATFJORD ØST,2006,2,0.06867000000000001,0.00975,0.0,0.07842,0.2183,43672
STATFJORD ØST,2006,3,0.0743,0.01055,0.0,0.08485,0.22876999999999997,43672
STATFJORD ØST,2006,4,0.09622,0.01366,0.0,0.10989000000000002,0.26061,43672
STATFJORD ØST,2006,5,0.13172999999999999,0.01871,0.0,0.15044000000000002,0.25902,43672
STATFJORD ØST,2006,6,0.0074,0.00103,0.0,0.00842,0.00364,43672
STATFJORD ØST,2006,7,0.11646,0.01654,0.0,0.133,0.19559,43672
STATFJORD ØST,2006,8,0.12279000000000001,0.01744,0.0,0.14023,0.24036999999999997,43672
STATFJORD ØST,2006,9,0.12277,0.01743,0.0,0.14021,0.31863,43672
STATFJORD ØST,2006,10,0.06974,0.0099,0.0,0.07965,0.138,43672
STATFJORD ØST,2006,11,0.1196,0.016980000000000002,0.0,0.13658,0.31638,43672
STATFJORD ØST,2006,12,0.11732000000000001,0.016659999999999998,0.0,0.13398,0.33529000000000003,43672
STATFJORD ØST,2007,1,0.1179,0.01674,0.0,0.13464,0.33741,43672
STATFJORD ØST,2007,2,0.0988,0.01403,0.0,0.11283,0.31524,43672
STATFJORD ØST,2007,3,0.1036,0.014709999999999999,0.0,0.11832000000000001,0.36305,43672
STATFJORD ØST,2007,4,0.11588,0.01646,0.0,0.13234,0.32739,43672
STATFJORD ØST,2007,5,0.11835999999999999,0.01681,0.0,0.13517,0.37154,43672
STATFJORD ØST,2007,6,0.09117,0.01295,0.0,0.10412,0.31427,43672
STATFJORD ØST,2007,7,0.09054,0.01286,0.0,0.1034,0.34405,43672
STATFJORD ØST,2007,8,0.08722,0.01239,0.0,0.0996,0.29808,43672
STATFJORD ØST,2007,9,0.0918,0.013040000000000001,0.0,0.10484,0.28872,43672
STATFJORD ØST,2007,10,0.0927,0.01316,0.0,0.10586,0.32827,43672
STATFJORD ØST,2007,11,0.08742,0.01241,0.0,0.09983,0.31836,43672
STATFJORD ØST,2007,12,0.08641,0.01227,0.0,0.09867999999999999,0.32185,43672
STATFJORD ØST,2008,1,0.07509,0.01066,0.0,0.08575,0.27254,43672
STATFJORD ØST,2008,2,0.07437,0.01056,0.0,0.08492999999999999,0.25956,43672
STATFJORD ØST,2008,3,0.07467,0.0106,0.0,0.08527,0.32995,43672
STATFJORD ØST,2008,4,0.013359999999999999,0.0019,0.0,0.01526,0.04293,43672
STATFJORD ØST,2008,5,0.08854,0.01257,0.0,0.10112,0.27623000000000003,43672
STATFJORD ØST,2008,6,0.05397999999999999,0.007670000000000001,0.0,0.06165,0.17957,43672
STATFJORD ØST,2008,7,0.0558,0.00792,0.0,0.06372,0.20203,43672
STATFJORD ØST,2008,8,0.07225,0.01026,0.0,0.08251,0.28963,43672
STATFJORD ØST,2008,9,0.07167000000000001,0.01018,0.0,0.08185,0.26639,43672
STATFJORD ØST,2008,10,0.07368,0.010459999999999999,0.0,0.08415,0.28118000000000004,43672
STATFJORD ØST,2008,11,0.06291000000000001,0.00893,0.0,0.07184,0.25366,43672
STATFJORD ØST,2008,12,0.06623,0.0094,0.0,0.07562999999999999,0.27655,43672
STATFJORD ØST,2009,1,0.061470000000000004,0.00873,0.0,0.0702,0.26145999999999997,43672
STATFJORD ØST,2009,2,0.05644,0.00801,0.0,0.06445,0.24764,43672
STATFJORD ØST,2009,3,0.05795,0.00823,0.0,0.06617999999999999,0.26425,43672
STATFJORD ØST,2009,4,0.04736,0.00673,0.0,0.05409,0.21324,43672
STATFJORD ØST,2009,5,0.04219,0.00599,0.0,0.04818,0.1585,43672
STATFJORD ØST,2009,6,0.05057,0.00718,0.0,0.05776,0.15379,43672
STATFJORD ØST,2009,7,0.04815,0.0068,0.0,0.05496,0.14894000000000002,43672
STATFJORD ØST,2009,8,0.0036200000000000004,0.0005099999999999999,0.0,0.00413,0.00674,43672
STATFJORD ØST,2009,9,0.04788,0.0068,0.0,0.05467999999999999,0.1375,43672
STATFJORD ØST,2009,10,0.04658,0.0066099999999999996,0.0,0.05319,0.15904000000000001,43672
STATFJORD ØST,2009,11,0.044180000000000004,0.00627,0.0,0.050460000000000005,0.15577,43672
STATFJORD ØST,2009,12,0.044160000000000005,0.00627,0.0,0.05043,0.16095,43672
STATFJORD ØST,2010,1,0.08655,0.01229,0.0,0.09884,0.16496,43672
STATFJORD ØST,2010,2,0.08788,0.01248,0.0,0.10036,0.17122,43672
STATFJORD ØST,2010,3,0.10612,0.015069999999999998,0.0,0.12119,0.19644,43672
STATFJORD ØST,2010,4,0.1001,0.014209999999999999,0.0,0.11431,0.19794,43672
STATFJORD ØST,2010,5,0.08581,0.012190000000000001,0.0,0.098,0.22449000000000002,43672
STATFJORD ØST,2010,6,0.06479,0.0092,0.0,0.074,0.18592,43672
STATFJORD ØST,2010,7,0.055810000000000005,0.00793,0.0,0.06373,0.13796,43672
STATFJORD ØST,2010,8,0.0658,0.009340000000000001,0.0,0.07514,0.21566,43672
STATFJORD ØST,2010,9,0.04527,0.00643,0.0,0.0517,0.19230999999999998,43672
STATFJORD ØST,2010,10,0.03902,0.00554,0.0,0.04456,0.19897,43672
STATFJORD ØST,2010,11,0.03638,0.00517,0.0,0.04155,0.18317,43672
STATFJORD ØST,2010,12,0.039080000000000004,0.00555,0.0,0.04463,0.16998,43672
STATFJORD ØST,2011,1,0.039689999999999996,0.00564,0.0,0.04532,0.16967000000000002,43672
STATFJORD ØST,2011,2,0.03506,0.00498,0.0,0.04004,0.15355,43672
STATFJORD ØST,2011,3,0.03766,0.00535,0.0,0.04301,0.1733,43672
STATFJORD ØST,2011,4,0.03612,0.00513,0.0,0.04125,0.17218,43672
STATFJORD ØST,2011,5,0.03489,0.00496,0.0,0.03985,0.16291,43672
STATFJORD ØST,2011,6,0.009309999999999999,0.00132,0.0,0.01063,0.04118,43672
STATFJORD ØST,2011,7,0.03308,0.0047,0.0,0.03777,0.17506,43672
STATFJORD ØST,2011,8,0.03703,0.00526,0.0,0.042289999999999994,0.21277,43672
STATFJORD ØST,2011,9,0.03241,0.0046,0.0,0.03701,0.16328,43672
STATFJORD ØST,2011,10,0.03913,0.00556,0.0,0.04469,0.15750999999999998,43672
STATFJORD ØST,2011,11,0.03242,0.0046,0.0,0.03703,0.14006,43672
STATFJORD ØST,2011,12,0.028460000000000003,0.00404,0.0,0.0325,0.12579,43672
STATFJORD ØST,2012,1,0.02214,0.00314,0.0,0.02528,0.08386,43672
STATFJORD ØST,2012,2,0.01975,0.0028,0.0,0.02255,0.09967000000000001,43672
STATFJORD ØST,2012,3,0.034,0.0048,0.0,0.0388,0.15089,43672
STATFJORD ØST,2012,4,0.04579,0.0065,0.0,0.052289999999999996,0.17035,43672
STATFJORD ØST,2012,5,0.05476,0.00778,0.0,0.06254,0.26383,43672
STATFJORD ØST,2012,6,0.04496,0.006379999999999999,0.0,0.05134,0.23018000000000002,43672
STATFJORD ØST,2012,7,0.04658,0.0066099999999999996,0.0,0.05319,0.26661999999999997,43672
STATFJORD ØST,2012,8,0.038110000000000005,0.00541,0.0,0.043519999999999996,0.22321999999999997,43672
STATFJORD ØST,2012,9,0.03325,0.00472,0.0,0.03797,0.16277,43672
STATFJORD ØST,2012,10,0.03743,0.00532,0.0,0.04275,0.17264000000000002,43672
STATFJORD ØST,2012,11,0.04525,0.00643,0.0,0.05168,0.23701,43672
STATFJORD ØST,2012,12,0.04065,0.00577,0.0,0.046419999999999996,0.1981,43672
STATFJORD ØST,2013,1,0.033530000000000004,0.00476,0.0,0.0383,0.14484,43672
STATFJORD ØST,2013,2,0.03199,0.00454,0.0,0.036539999999999996,0.13565,43672
STATFJORD ØST,2013,3,0.033839999999999995,0.00481,0.0,0.03864,0.14313,43672
STATFJORD ØST,2013,4,0.0323,0.0045899999999999995,0.0,0.03689,0.13752,43672
STATFJORD ØST,2013,5,0.03084,0.004379999999999999,0.0,0.03522,0.14923,43672
STATFJORD ØST,2013,6,0.03162,0.00449,0.0,0.03611,0.14704,43672
STATFJORD ØST,2013,7,0.02985,0.00424,0.0,0.03408,0.14420999999999998,43672
STATFJORD ØST,2013,8,0.0024,0.00033999999999999997,0.0,0.00274,0.01408,43672
STATFJORD ØST,2013,9,0.029480000000000003,0.00419,0.0,0.03367,0.12429000000000001,43672
STATFJORD ØST,2013,10,0.028189999999999996,0.004,0.0,0.032189999999999996,0.12675,43672
STATFJORD ØST,2013,11,0.02187,0.0031100000000000004,0.0,0.02497,0.09873,43672
STATFJORD ØST,2013,12,0.028089999999999997,0.00399,0.0,0.032080000000000004,0.14394,43672
STATFJORD ØST,2014,1,0.0225,0.0032,0.0,0.025689999999999998,0.09483,43672
STATFJORD ØST,2014,2,0.023030000000000002,0.0032700000000000003,0.0,0.0263,0.10231,43672
STATFJORD ØST,2014,3,0.022719999999999997,0.00323,0.0,0.025939999999999998,0.10707,43672
STATFJORD ØST,2014,4,0.01942,0.0027600000000000003,0.0,0.02217,0.08477,43672
STATFJORD ØST,2014,5,0.013080000000000001,0.00186,0.0,0.01493,0.05675,43672
STATFJORD ØST,2014,6,0.01854,0.00263,0.0,0.021169999999999998,0.0964,43672
STATFJORD ØST,2014,7,0.0192,0.0027300000000000002,0.0,0.02192,0.10525999999999999,43672
STATFJORD ØST,2014,8,0.01649,0.00234,0.0,0.01883,0.08274,43672
STATFJORD ØST,2014,9,0.0123,0.00175,0.0,0.01404,0.06727000000000001,43672
STATFJORD ØST,2014,10,0.020630000000000003,0.00293,0.0,0.02356,0.08832000000000001,43672
STATFJORD ØST,2014,11,0.0213,0.00302,0.0,0.024319999999999998,0.09741,43672
STATFJORD ØST,2014,12,0.01496,0.00212,0.0,0.01708,0.07752,43672
STATFJORD ØST,2015,1,0.019530000000000002,0.00277,0.0,0.02231,0.08295,43672
STATFJORD ØST,2015,2,0.019969999999999998,0.0028399999999999996,0.0,0.0228,0.09139,43672
STATFJORD ØST,2015,3,0.01195,0.0017,0.0,0.01365,0.045919999999999996,43672
STATFJORD ØST,2015,4,0.01708,0.00243,0.0,0.0195,0.07116,43672
STATFJORD ØST,2015,5,0.01895,0.0026899999999999997,0.0,0.02164,0.08137,43672
STATFJORD ØST,2015,6,0.01797,0.00255,0.0,0.02052,0.08042,43672
STATFJORD ØST,2015,7,0.022090000000000002,0.00314,0.0,0.02522,0.09351,43672
STATFJORD ØST,2015,8,0.02128,0.00302,0.0,0.0243,0.09974,43672
STATFJORD ØST,2015,9,0.01935,0.00275,0.0,0.0221,0.09063,43672
STATFJORD ØST,2015,10,0.01217,0.00173,0.0,0.0139,0.05341,43672
STATFJORD ØST,2015,11,0.01372,0.00195,0.0,0.01567,0.05757999999999999,43672
STATFJORD ØST,2015,12,0.01435,0.0020399999999999997,0.0,0.016390000000000002,0.06437999999999999,43672
STATFJORD ØST,2016,1,0.02333,0.00331,0.0,0.026639999999999997,0.09179,43672
STATFJORD ØST,2016,2,0.01854,0.00263,0.0,0.02118,0.08656,43672
STATFJORD ØST,2016,3,0.02115,0.003,0.0,0.02415,0.08726,43672
STATFJORD ØST,2016,4,0.01555,0.00221,0.0,0.017759999999999998,0.0624,43672
STATFJORD ØST,2016,5,0.0014,0.0002,0.0,0.0016,0.00877,43672
STATFJORD ØST,2016,6,0.01355,0.0019199999999999998,0.0,0.01547,0.055389999999999995,43672
STATFJORD ØST,2016,7,0.02712,0.00385,0.0,0.030969999999999998,0.07787999999999999,43672
STATFJORD ØST,2016,8,0.02253,0.0032,0.0,0.025730000000000003,0.09018,43672
STATFJORD ØST,2016,9,0.012969999999999999,0.0018399999999999998,0.0,0.01481,0.05765,43672
STATFJORD ØST,2016,10,0.0146,0.00207,0.0,0.016669999999999997,0.06027999999999999,43672
STATFJORD ØST,2016,11,0.020919999999999998,0.00293,0.0,0.02384,0.07019,43672
STATFJORD ØST,2016,12,0.027110000000000002,0.00385,0.0,0.03096,0.07607,43672
STATFJORD ØST,2017,1,0.02336,0.0033200000000000005,0.0,0.026680000000000002,0.0962,43672
STATFJORD ØST,2017,2,0.014469999999999998,0.00203,0.0,0.0165,0.06397,43672
STATFJORD ØST,2017,3,0.01649,0.00233,0.0,0.01883,0.07425,43672
STATFJORD ØST,2017,4,0.01553,0.00221,0.0,0.017730000000000003,0.07109,43672
STATFJORD ØST,2017,5,0.013519999999999999,0.0019199999999999998,0.0,0.01544,0.06047,43672
STATFJORD ØST,2017,6,0.01296,0.0018399999999999998,0.0,0.0148,0.058339999999999996,43672
STATFJORD ØST,2017,7,0.013519999999999999,0.0019199999999999998,0.0,0.01544,0.06091,43672
STATFJORD ØST,2017,8,0.01292,0.0018399999999999998,0.0,0.014759999999999999,0.06115,43672
STATFJORD ØST,2017,9,0.01932,0.00274,0.0,0.02207,0.07335,43672
